column00,testGroup,device,browser,browserVersion,userAgent,users,newUsers,sessions,pis,acceleratedPis,addToCartEvents,creditcardPaymentEvent,paypalPaymentEvent,applepayPaymentEvent,conversions
8873,Control,Mobile,Safari,15.6.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_9 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.6 Mobile/15E148 Safari/604.1",1491,1102,1835,3448,3,122,14,3,3,22
8874,Control,Robot,Chrome,104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",340,301,505,1797,0,0,0,0,0,0
8875,SpeedKit,Desktop,Edge,,,782,0,826,0,12,174,0,0,0,0
8876,Control,Robot,Chrome,117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, LIKE Gecko) Chrome/117.0.0.0 Safari/537.36",1,1,1,1,0,0,0,0,0,0
8877,SpeedKit,Mobile,Safari,16.0,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",1199,934,1501,2854,750,118,17,0,3,19
8878,Control,Robot,Chrome,113,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/113.0.0.0 Safari/537.36",388,388,388,388,0,0,0,0,0,0
8879,Control,Robot,Safari,16.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",52,36,68,135,0,6,1,1,0,1
8880,SpeedKit,Robot,Chrome,101.0.4951.67,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36",344,308,483,1735,2,0,0,0,0,0
8881,SpeedKit,Robot,Chrome,108,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",529,529,529,532,0,0,0,0,0,0
8882,SpeedKit,Desktop,Edge,117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.43",435,252,497,1371,435,81,17,5,0,21
8883,Control,Tablet,Chrome iOS,116.0.5845.118,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/116.0.5845.118 Mobile/15E148 Safari/604.1",2,1,2,4,0,0,0,0,0,0
8884,SpeedKit,Mobile,Chrome iOS,112.0.5615.46,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/112.0.5615.46 Mobile/15E148 Safari/604.1",8,7,10,13,1,0,0,0,0,0
8885,Control,Desktop,Safari,14.0.3,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Safari/605.1.15",156,88,185,533,1,48,3,0,0,3
8886,Control,Desktop,Safari,15.6,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6 Safari/605.1.15",294,173,347,906,0,60,10,2,1,12
8887,Control,Mobile,Chrome iOS,117.0.5938.117,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/117.0.5938.117 Mobile/15E148 Safari/604.1",17,13,24,59,0,0,0,0,0,0
8888,SpeedKit,Mobile,Chrome,104,"Mozilla/5.0 (Linux; Android 13; V2228) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",6,4,8,10,2,0,0,0,0,0
8889,Control,Robot,Edge,117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.60",144,96,165,361,0,9,6,1,0,4
8890,SpeedKit,Mobile,Chrome,104,"Mozilla/5.0 (Linux; Android 10; VOG-L29) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Mobile Safari/537.36",1,0,1,1,1,0,0,0,0,0
8891,Control,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 11; TECNO KF6p) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,0,1,2,0,0,0,0,0,0
8892,Control,Robot,Chrome,114,"Mozilla/5.0 (Linux; Android 12; Pixel 6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Mobile Safari/537.36",6,6,6,15,0,0,0,0,0,0
8893,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; RMX2193) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,0,4,17,9,1,0,0,0,0
8894,Control,Mobile,Chrome,109,"Mozilla/5.0 (Linux; Android 11; vivo 1818) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8895,SpeedKit,Tablet,Chrome iOS,113.0.5672.69,"Mozilla/5.0 (iPad; CPU OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/113.0.5672.69 Mobile/15E148 Safari/604.1",2,0,3,3,0,1,0,0,0,0
8896,Control,Mobile,Chrome,89.0.4389.105,"Mozilla/5.0 (Linux; Android 10; SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.105 Mobile Safari/537.36",1,0,2,2,0,0,0,0,0,0
8897,SpeedKit,Mobile,Chrome,117,"Mozilla/5.0 (Linux; Android 8.1.0; SM-A260G Build/OPR6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",1,1,1,16,15,0,0,0,0,0
8898,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",2,0,3,8,0,0,0,0,0,0
8899,Control,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 12; SM-A125F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",2,2,2,2,0,0,0,0,0,0
8900,Control,Desktop,Chrome,119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",27,15,36,146,0,6,1,0,0,0
8901,Control,Mobile,Chrome,97.0.4692.98,"Mozilla/5.0 (Linux; Android 11; Infinix X689F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36",1,1,2,2,0,0,0,0,0,0
8902,Control,Mobile,Chrome,80.0.3987.99,"Mozilla/5.0 (Linux; Android 9; Redmi Note 8T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36",1,0,3,6,0,0,0,0,0,0
8903,Control,Mobile,Chrome,87.0.4280.101,"Mozilla/5.0 (Linux; Android 10; M2010J19SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Mobile Safari/537.36",12,8,12,28,0,0,0,0,0,0
8904,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 13; CRT-NX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8905,SpeedKit,Mobile,Chrome,96.0.4664.45,"Mozilla/5.0 (Linux; Android 11; POCO M2 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Mobile Safari/537.36",1,0,1,4,2,0,0,0,0,0
8906,SpeedKit,Mobile,Chrome,90.0.4430.210,"Mozilla/5.0 (Linux; Android 11; RMX1921) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.210 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8907,Control,Mobile,Chrome iOS,102.0.5005.87,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/102.0.5005.87 Mobile/15E148 Safari/604.1",9,7,10,16,0,0,0,0,0,0
8908,Control,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 13; en-gb; CPH2491 Build/SP1A.210812.016) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.9.5.9.1",2,1,2,4,0,0,0,0,0,0
8909,SpeedKit,Desktop,Edge,112,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/112.0.0.0 Safari/537.36 Edg/112.0.1722.58",7,7,11,31,9,2,0,0,0,0
8910,SpeedKit,Tablet,Chrome iOS,116.0.5845.195,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/116.0.5845.195 Mobile/15E148 Safari/604.1",1,1,1,10,4,0,0,0,0,0
8911,SpeedKit,Robot,Edge,83.0.478.37,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36 Edg/83.0.478.37",1,1,1,1,0,0,0,0,0,0
8912,SpeedKit,Desktop,Chrome,87.0.4280.101,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.101 Safari/537.36",1,0,1,1,1,0,0,0,0,0
8913,Control,Mobile,Chrome,101,"Mozilla/5.0 (Linux; Android 9; Redmi Note 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8914,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; Infinix X6816C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8915,Control,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; CPH2371) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",2,1,2,2,0,0,0,0,0,0
8916,SpeedKit,Mobile,Chrome,91.0.4472.114,"Mozilla/5.0 (Linux; Android 12; vivo 1920) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Mobile Safari/537.36",7,5,9,27,17,0,0,0,0,0
8917,SpeedKit,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 11; SM-A526B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,0,1,6,5,0,0,0,0,0
8918,Control,Mobile,Safari,14.1.2,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1",10,1,10,11,0,0,0,0,0,0
8919,SpeedKit,Mobile,Chrome iOS,91.0.4472.80,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/91.0.4472.80 Mobile/15E148 Safari/604.1",8,6,8,10,1,0,0,0,0,0
8920,Control,Mobile,Chrome iOS,109.0.5414.83,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/109.0.5414.83 Mobile/15E148 Safari/604.1",7,5,9,16,0,0,0,0,0,0
8921,SpeedKit,Mobile,Chrome,105,"Mozilla/5.0 (Linux; Android 12; RMX3085) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",3,3,3,3,0,0,0,0,0,0
8922,SpeedKit,Robot,Chrome,104.0.5112.79,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.5112.79 Safari/537.36",4,4,4,4,0,0,0,0,0,0
8923,Control,Mobile,Chrome,115.0.5790.136,"Mozilla/5.0 (Linux; Android 8.1.0; Hisense U50 Build/OPM2.171019.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.136 Mobile Safari/537.36",1,1,1,5,0,0,0,0,0,0
8924,SpeedKit,Mobile,Chrome,97.0.4692.98,"Mozilla/5.0 (Linux; Android 12; RMX3085) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.98 Mobile Safari/537.36",5,0,6,10,4,0,0,0,0,0
8925,Control,Desktop,Chrome,85.0.4183.123,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.123 Safari/537.36",1,1,2,3,0,0,0,0,0,0
8926,Control,Mobile,Chrome,79.0.3945.116,"Mozilla/5.0 (Linux; Android 9; Infinix X652C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.116 Mobile Safari/537.36",2,2,2,3,0,0,0,0,0,0
8927,Control,Desktop,Chrome,103.0.5060.134,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.134 Safari/537.36",3,3,4,12,0,0,0,0,0,0
8928,SpeedKit,Mobile,Chrome iOS,101.0.4951.44,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/101.0.4951.44 Mobile/15E148 Safari/604.1",2,2,3,7,1,1,1,0,0,1
8929,SpeedKit,Mobile,Chrome,96.0.4664.104,"Mozilla/5.0 (Linux; Android 9; Redmi Note 8 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8930,Control,Desktop,Edge,109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.70",8,8,8,8,0,0,0,0,0,0
8931,Control,Mobile,Chrome,117,"Mozilla/5.0 (Linux; Android 12; V2217 Build/SP1A.210812.003) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",5,4,5,6,0,0,0,0,0,0
8932,Control,Mobile,Chrome,105,"Mozilla/5.0 (Linux; Android 10; SM-A715F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",1,1,1,3,0,0,0,0,0,0
8933,SpeedKit,Desktop,Safari,13.0.4,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.4 Safari/605.1.15",3,2,3,10,2,0,0,0,0,0
8934,Control,Mobile,Chrome,101,"Mozilla/5.0 (Linux; Android 11; RMX2027) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8935,Control,Mobile,Chrome,90.0.4430.91,"Mozilla/5.0 (Linux; Android 11; SM-F415F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8936,Control,Mobile,Chrome,117,"Mozilla/5.0 (Linux; Android 8.1.0; Hisense U30 Build/OPM2.171019.012) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8937,SpeedKit,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 9; Redmi Note 5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8938,SpeedKit,Mobile,Chrome,87.0.4280.141,"Mozilla/5.0 (Linux; Android 11; M2101K7BI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2,1,2,4,2,0,0,0,0,0
8939,Control,Tablet,Chrome,106,"Mozilla/5.0 (Linux; Android 6.0; Bush Spira B2 10 tablet) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36",1,0,1,1,0,0,0,0,0,0
8940,Control,Desktop,Edge,95.0.1020.40,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.40",1,0,1,4,0,0,0,0,0,0
8941,Control,Mobile,Chrome,101,"Mozilla/5.0 (Linux; Android 11; 21091116AI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8942,Control,Mobile,Chrome,102,"Mozilla/5.0 (Linux; Android 11; vivo 1933) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8943,Control,Mobile,Chrome,117,"Mozilla/5.0 (Linux; Android 11; S5502L Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8944,SpeedKit,Tablet,Chrome iOS,116.0.5845.118,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/116.0.5845.118 Mobile/15E148 Safari/604.1",2,0,4,10,3,0,0,0,0,0
8945,Control,Mobile,Chrome,94.0.4606.85,"Mozilla/5.0 (Linux; Android 11; CPH2223) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36",2,1,3,6,0,0,0,0,0,0
8946,Control,Mobile,Chrome,100.0.4896.127,"Mozilla/5.0 (Linux; Android 11; SM-A205F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8947,SpeedKit,Mobile,Chrome,101,"Mozilla/5.0 (Linux; Android 10; M2010J19SI) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Mobile Safari/537.36",1,0,1,4,4,0,0,0,0,0
8948,SpeedKit,Robot,Edge,83.0.478.61,"Mozilla/5.0 (Windows NT 10.0; ) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36 Edg/83.0.478.61",1,1,1,1,0,0,0,0,0,0
8949,Control,Mobile,Chrome,87.0.4280.141,"Mozilla/5.0 (Linux; Android 10; SM-A307FN) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",1,1,2,3,0,0,0,0,0,0
8950,SpeedKit,Mobile,Chrome,99.0.4844.88,"Mozilla/5.0 (Linux; Android 12; SM-M526B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36",2,0,2,2,1,0,0,0,0,0
8951,Control,Mobile,Chrome,90.0.4430.91,"Mozilla/5.0 (Linux; Android 8.1.0; SM-J260M Build/M1AJB) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.91 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8952,Control,Desktop,Chrome,99.0.4844.58,"Mozilla/5.0 (Linux; Android 10; SM-J810GF) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.58 Mobile Safari/537.36",1,0,1,1,0,0,0,0,0,0
8953,Control,Mobile,Chrome,99.0.4844.88,"Mozilla/5.0 (Linux; Android 12; T602DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36",2,2,4,5,0,0,0,0,0,0
8954,Control,Mobile,Chrome,87.0.4280.141,"Mozilla/5.0 (Linux; Android 11; M2101K6I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.141 Mobile Safari/537.36",2,1,2,3,0,0,0,0,0,0
8955,SpeedKit,Mobile,Chrome,109,"Mozilla/5.0 (Linux; Android 13; I2022) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Mobile Safari/537.36",1,0,4,11,3,0,0,0,0,1
8956,Control,Mobile,Chrome,92.0.4515.159,"Mozilla/5.0 (Linux; Android 10; MAR-LX1A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
8957,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 12; Redmi Note 9 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,2,4,0,0,0,0,0,0
8958,SpeedKit,Mobile,Chrome,116.0.5845.808,"Mozilla/5.0 (Linux; arm_64; Android 12; SM-G973F) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.5845.808 YaApp_Android/23.92.1 YaSearchBrowser/23.92.1 BroPP/1.0 SA/3 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8959,Control,Desktop,Opera,101.0.4843.33,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.5790.167 Safari/537.36 OPR/101.0.4843.33",1,1,1,10,0,0,0,0,0,0
8960,SpeedKit,Mobile,Chrome,78.0.3904.96,"Mozilla/5.0 (Linux; Android 10; vivo 1935) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.96 Mobile Safari/537.36",3,2,3,3,0,0,0,0,0,0
8961,SpeedKit,Mobile,Chrome,99.0.4844.88,"Mozilla/5.0 (Linux; Android 12; SM-A135U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.88 Mobile Safari/537.36",1,1,1,2,0,0,0,0,0,0
8962,SpeedKit,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 8.1.0; en-us; CPH1809 Build/OPM1.171019.026) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/15.9.5.1.1",3,2,3,7,2,0,0,0,0,0
8963,Control,Mobile,Chrome,97.0.4692.87,"Mozilla/5.0 (Linux; Android 10; moto e (XT2052DL)) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4692.87 Mobile Safari/537.36",5,5,5,5,0,0,0,0,0,0
8964,Control,Desktop,Chrome,104,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/104.0.0.0 Safari/537.36",1,1,1,2,0,1,0,0,0,0
8965,Control,Mobile,Chrome,106,"Mozilla/5.0 (Linux; Android 6.0.1; LG-K220) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8966,Control,Mobile,Chrome,92.0.4515.131,"Mozilla/5.0 (Linux; Android 11; Nokia 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",2,2,2,4,0,0,0,0,0,0
8967,Control,Mobile,Chrome,92.0.4515.131,"Mozilla/5.0 (Linux; Android 11; HD1901) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Mobile Safari/537.36",1,1,1,14,0,1,0,0,0,1
8968,SpeedKit,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; M2103K19C) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8969,Control,Mobile,Chrome iOS,108.0.5359.112,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/108.0.5359.112 Mobile/15E148 Safari/604.1",1,0,1,4,0,0,0,0,0,0
8970,SpeedKit,Mobile,Chrome,103,"Mozilla/5.0 (Linux; Android 12; CPH2373) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Mobile Safari/537.36",1,0,1,1,1,0,0,0,0,0
8971,SpeedKit,Tablet,Chrome,108,"Mozilla/5.0 (Linux; Android 13; 22081283G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",1,1,1,1,0,0,0,0,0,0
8972,SpeedKit,Mobile,Chrome,107,"Mozilla/5.0 (Linux; Android 13; M1908C3JGG) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Mobile Safari/537.36",1,0,1,2,0,0,0,0,0,0
8973,Control,Mobile,Chrome,96.0.4664.104,"Mozilla/5.0 (Linux; Android 10; SNE-LX1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36",1,1,2,2,0,0,0,0,0,0
8974,SpeedKit,Mobile,Chrome,91.0.4472.88,"Mozilla/5.0 (Linux; U; Android 11; en-gb; RMX2156 Build/RP1A.200720.011) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.88 Mobile Safari/537.36 HeyTapBrowser/45.8.8.1",1,1,1,1,0,0,0,0,0,0
8975,Control,Mobile,Chrome,110,"Mozilla/5.0 (Linux; arm; Android 11; Redmi Note 8T) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 YaApp_Android/23.36.1 YaSearchBrowser/23.36.1 BroPP/1.0 SA/3 Mobile Safari/537.36",1,1,1,4,0,0,0,0,0,0
8976,Control,Robot,Edge,41.16299.15,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML like Gecko) Chrome/58.0.3029.110 Safari/537.36 Edge/16.16299,1,1,1,1,0,0,0,0,0,0
8977,SpeedKit,Desktop,Edge,99.0.1150.46,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.74 Safari/537.36 Edg/99.0.1150.46",1,0,1,1,0,0,0,0,0,0
8978,Control,Desktop,Edge,90.0.818.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36 Edg/90.0.818.66",2,2,2,4,0,0,0,0,0,0
8979,Control,Desktop,Chrome,91.0.4472.77,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.77 Safari/537.36",1,0,1,1,0,0,0,0,0,0
8980,Control,Mobile,Chrome,102,"Mozilla/5.0 (Linux; Android 12; SM-S901E) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Mobile Safari/537.36",1,0,4,13,0,0,0,0,0,0
8981,Control,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; DN2101) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,1,1,1,0,0,0,0,0,0
8982,Control,Mobile,Chrome,108,"Mozilla/5.0 (Linux; Android 11; V2022) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Mobile Safari/537.36",1,0,1,4,0,0,0,0,0,0
